15	15.0	15	
27	27.0	27	
8	20.666666666666668	27	
8	17.5	27	
8	15.8	27	
8	14.5	27	
8	16.571428571428573	29	
8	23.5	72	
8	22.333333333333332	72	
8	21.1	72	
8	20.272727272727273	72	
8	19.916666666666668	72	
7	18.923076923076923	72	
7	19.0	72	
7	18.266666666666666	72	
7	18.125	72	
7	17.647058823529413	72	
7	17.38888888888889	72	
7	17.0	72	
7	16.75	72	
7	18.61904761904762	72	
7	19.227272727272727	72	
6	18.652173913043477	72	
6	19.083333333333332	72	
6	18.72	72	
6	19.692307692307693	72	
6	19.296296296296298	72	
6	19.321428571428573	72	
6	19.06896551724138	72	
6	18.7	72	
6	18.419354838709676	72	
6	18.53125	72	
6	18.424242424242426	72	
6	18.647058823529413	72	
6	18.428571428571427	72	
6	18.52777777777778	72	
6	18.45945945945946	72	
6	18.210526315789473	72	
6	18.0	72	
6	18.525	72	
6	18.26829268292683	72	
6	18.047619047619047	72	
6	17.790697674418606	72	
6	17.681818181818183	72	
6	17.444444444444443	72	
6	17.347826086956523	72	
6	17.25531914893617	72	
6	17.125	72	
6	17.020408163265305	72	
6	17.46	72	
6	21.372549019607842	217	
8	32.18518518518518	217	
8	32.32142857142857	217	
7	31.448275862068964	217	
7	30.633333333333333	217	
7	29.93548387096774	217	
7	29.34375	217	
7	29.242424242424242	217	
7	30.264705882352942	217	
7	29.8	217	
7	29.166666666666668	217	
7	28.83783783783784	217	
7	28.526315789473685	217	
7	28.153846153846153	217	
7	28.375	217	
7	29.634146341463413	217	
7	29.214285714285715	217	
7	28.813953488372093	217	
7	28.34090909090909	217	
5	27.822222222222223	217	
5	27.369565217391305	217	
5	26.95744680851064	217	
5	26.5625	217	
5	26.163265306122447	217	
5	26.26	217	
5	25.92156862745098	217	
15	39.851851851851855	217	
6	38.642857142857146	217	
5	37.48275862068966	217	
5	37.3	217	
5	36.38709677419355	217	
5	35.5	217	
5	34.90909090909091	217	
5	34.23529411764706	217	
5	33.77142857142857	217	
5	33.02777777777778	217	
5	32.32432432432432	217	
5	32.26315789473684	217	
5	31.692307692307693	217	
5	31.225	217	
5	30.585365853658537	217	
5	30.142857142857142	217	
5	29.651162790697676	217	
5	29.272727272727273	217	
5	29.711111111111112	217	
5	29.23913043478261	217	
5	28.93617021276596	217	
5	28.520833333333332	217	
5	28.20408163265306	217	
5	27.82	217	
